X1SEX,X1RACE,X1DUALLANG,X1TXMTH,X1TXMSEM,X1TXMQUINT,X1PAR1EDU,X1PAR2EDU,X1MTHID,X1MTHUTI,X1MTHEFF,X1MTHINT,X1SCHOOLBEL,X1SCHOOLENG,X1STUEDEXPCT,X1PAREDEXPCT,X1FAMINCOME,X1TMCERT,X1LOCALE,X1REGION,S1MREASREQ,S1MREASPAR,S1MREASTCHR,S1MREASCNSL,S1MREASGOOD,S1MREASJOB,S1MREASLIKE,S1MREASENJOY,S1MREASCLG,S1MREASUSE,S1MREASFRND,S1MREASOTH,S1MREASNOT,S1AVID,S1MESA,S1APCALC,S1IBCALC
2,5,2,0.0588,0.2423,3,1,1,1.16,0.9,-1.41,-0.62,-0.59,0.59,6,2,2,1,2,2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
2,8,1,1.4873,0.2393,5,7,4,0.6,0.5,1.62,0.57,0.45,-1.06,8,6,9,1,2,2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
1,8,1,0.4331,0.2489,4,2,4,1.16,-0.93,1.62,1.05,1.34,1.01,10,10,13,1,2,2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
1,8,1,0.9187,0.2337,5,5,4,1.16,-0.3,0.1,-0.48,-0.39,-0.58,10,10,6,1,1,3,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
1,5,1,1.5487,0.2427,5,2,3,1.76,1.31,1.34,1.71,0.55,0.23,8,8,3,1,2,3,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
2,5,3,0.3021,0.2302,4,3,1,0.03,-0.7,0.27,1.22,1.59,-0.17,10,10,2,1,4,3,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
1,8,1,0.2856,0.2503,4,2,2,1.76,1.31,-0.3,2.08,1.59,0.1,8,8,4,1,4,3,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
2,5,1,0.2923,0.2581,4,4,2,0.6,0.9,1.21,1.69,-0.26,1.09,6,10,5,1,4,3,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
2,5,2,0.7086,0.2435,4,2,1,1.76,-0.3,1.62,1.69,1.59,0.1,10,6,3,5,2,4,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
1,8,1,-0.1649,0.3327,3,4,4,0.6,-0.3,1.62,0.86,1,-0.2,10,6,5,1,4,4,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
2,8,1,1.8093,0.2405,5,5,5,0.6,-0.7,1.34,0.85,-0.04,1.01,8,8,8,1,1,3,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
2,5,3,0.4593,0.2414,4,5,5,1.76,1.31,1.62,1.03,0.85,0.79,10,6,2,1,2,3,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
2,8,1,0.4459,0.2366,4,2,7,1.76,0.9,0.24,0.55,1.59,1.01,10,8,9,1,4,3,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
1,8,1,1.1655,0.244,5,2,2,1.76,1.31,1.62,0.19,0.12,1.09,10,8,4,1,4,2,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
1,8,1,2.0877,0.2484,5,5,7,0.6,0.11,1.34,-0.3,-0.92,-0.2,8,11,13,1,1,4,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
2,8,1,1.2917,0.2591,5,2,2,1.16,-0.93,1.34,0.56,-0.44,0.23,11,6,3,1,1,2,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
2,8,1,1.0723,0.2347,5,2,4,0.6,0.27,0.1,1.25,0.77,1.39,10,6,5,1,1,3,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
1,8,1,0.5403,0.2528,4,5,4,0.6,0.27,1.34,0.86,0.21,0.59,10,10,9,3,1,4,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
1,8,1,1.1669,0.221,5,2,2,1.76,-1.9,1.62,0.17,-0.04,1.39,8,10,7,1,4,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1
1,8,1,1.1195,0.2342,5,5,4,0.6,-0.3,-0.17,0.93,-0.04,0.1,8,8,6,1,2,2,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1
2,8,1,1.5409,0.2334,5,4,2,1.76,0.5,0.1,0.55,0.45,-0.69,6,6,4,1,3,2,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1
2,8,1,1.1674,0.2409,5,3,2,1.76,0.5,0.16,0.74,0.21,1.39,6,8,4,5,4,2,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1
2,8,1,1.3468,0.2409,5,2,2,1.76,0.11,1.62,0.85,1.04,1.39,10,8,4,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1
1,8,1,1.7957,0.2481,5,2,2,1.76,-0.13,1.62,0.93,-0.04,1.39,10,10,4,1,3,3,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1
1,8,1,1.1126,0.2368,5,3,3,1.76,1.31,0.1,1.69,1.59,1.01,8,4,4,1,2,4,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1
2,8,1,0.2743,0.2496,4,4,5,0.6,-0.3,0.1,0.19,1.59,1.39,8,10,13,1,2,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1
2,8,1,1.3611,0.2257,5,4,5,1.19,0.27,1.21,-0.54,1.1,1.01,10,8,6,1,2,4,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1
2,8,1,0.2396,0.2724,4,5,4,0.6,0.11,1.62,1.69,0.7,1.39,8,8,8,1,2,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
1,8,1,2.1387,0.2405,5,5,2,1.76,1.31,1.62,1.23,0.21,0.48,10,10,6,1,4,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
1,3,1,0.2726,0.2382,4,2,2,1.16,1.31,1.62,1.69,1.59,0.25,10,10,5,1,1,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
2,3,1,-0.5158,0.2748,2,5,4,0.6,1.31,1.62,1.34,1.59,0.71,10,8,9,5,1,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
2,5,1,1.8128,0.2363,5,5,5,1.76,0.9,1.62,1.71,1.59,1.39,10,10,9,0,1,3,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
2,8,1,1.0868,0.2377,5,4,4,0.6,1.31,-0.3,0.85,0.21,1.01,10,11,4,1,4,3,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
2,8,1,0.5269,0.2345,4,4,3,0.6,0.9,0.1,1.22,0.21,1.01,6,6,5,1,4,2,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
2,3,3,-0.8156,0.2908,2,2,2,0,-0.3,-0.56,-0.18,-1.28,-0.45,10,10,3,0,4,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1
1,8,1,1.9741,0.2374,5,5,3,0.6,-0.3,1.62,0.19,0.45,-1.08,10,11,6,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
2,3,1,1.122,0.2587,5,3,3,1.76,1.31,1.62,2.08,1.59,1.09,10,10,4,1,2,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
1,5,1,1.1937,0.227,5,2,2,1.76,1.31,1.62,1.69,0.21,-0.58,8,4,3,1,1,2,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
2,8,1,0.0848,0.2633,3,3,3,1.76,0.9,0.94,2.08,1.59,1.39,10,10,4,1,2,2,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
2,8,1,0.4079,0.2582,4,4,4,0.56,0.9,1.62,2.08,0.55,0.52,4,8,6,1,2,2,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
2,3,1,1.3968,0.2397,5,4,7,1.76,1.31,1.62,2.08,1.59,0.6,10,10,11,5,2,2,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
2,5,2,1.2817,0.2336,5,4,1,0.56,1.31,1.62,2.08,-0.04,0.71,10,11,2,1,1,3,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
1,8,1,0.229,0.2897,4,5,4,1.16,-0.3,1.62,0.19,1.26,1.39,10,6,5,0,2,3,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
1,8,1,-0.8854,0.2618,1,5,7,1.76,1.31,1.62,1.72,1.59,1.39,10,6,6,1,2,3,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
1,8,1,0.2833,0.2605,4,4,4,1.76,1.31,1.62,0.47,1.59,1.39,8,10,8,1,2,3,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
2,5,1,0.2125,0.2608,4,3,4,1.16,1.31,1.62,1.72,1.34,0.71,9,8,10,1,2,3,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
2,8,1,0.3252,0.2281,4,1,2,1.76,0.9,1.34,1.35,0.21,1.39,8,10,3,3,2,3,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
1,8,1,0.1628,0.2576,4,2,2,0.6,-0.3,1.21,0.55,1.59,1.01,8,6,3,1,2,4,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
1,8,1,1.1391,0.2429,5,2,2,0.6,-0.3,0.1,0.93,-0.04,1.01,10,10,3,1,4,4,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
1,8,1,0.9678,0.2454,5,2,2,1.16,-0.7,0.1,-0.18,-0.04,0.52,8,8,5,1,4,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
1,8,1,1.7198,0.2381,5,5,7,1.76,1.31,1.62,1.69,0.77,0.16,10,10,10,1,2,2,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
2,5,2,-0.6319,0.2241,2,3,3,1.76,0.9,0.1,0.55,-0.39,0.59,10,8,2,1,2,3,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
1,5,2,0.3046,0.2536,4,1,2,-1.73,0.5,1.62,0.98,0.21,1.39,8,10,3,1,2,3,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
2,8,1,1.0005,0.2592,5,3,4,1.16,0.9,1.62,1.69,-0.04,0.59,10,11,4,1,3,3,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
2,8,1,0.5417,0.2282,4,5,2,1.76,0.27,0.95,1.02,1.59,1.39,10,8,12,5,3,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
2,8,1,2.1808,0.2643,5,7,2,1.16,0.9,0.55,1.71,-0.12,0.71,10,8,5,1,1,2,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
2,3,1,-0.057,0.2486,3,2,4,0.6,1.31,-0.17,1.69,1.34,-0.98,10,8,3,1,2,2,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
1,8,1,0.7065,0.2554,4,5,4,0.6,1.31,-0.97,0.87,1.26,1.39,8,6,7,1,3,2,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
1,8,1,2.3431,0.2681,5,2,4,1.76,-0.3,1.62,0.38,-0.29,-0.2,10,10,7,1,4,2,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
1,5,2,0.0856,0.2453,3,1,1,0.6,1.31,0.1,1.6,0.21,1.01,11,8,2,1,3,3,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
2,8,1,0.9891,0.2479,5,4,4,1.76,0.9,1.62,2.08,0.55,1.39,10,8,1,0,1,4,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
1,8,1,-0.2954,0.25,2,2,4,1.16,0.9,0.95,0.96,0.45,0.9,6,10,4,1,1,4,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
1,8,1,2.6877,0.3298,5,4,5,1.76,0.9,1.62,1.23,0.3,-0.01,8,8,8,1,2,4,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
1,8,1,0.0336,0.2656,3,3,3,0,1.31,1.21,0.49,1.34,1.01,10,8,5,1,2,2,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
2,8,1,-0.5779,0.2838,2,2,2,1.16,0.9,0.95,1.69,0.1,1.09,6,10,2,5,2,2,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
1,8,1,0.562,0.2785,4,2,2,1.16,0.27,1.62,0.35,0.21,1.01,8,11,3,1,3,2,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
2,8,1,0.48,0.2387,4,4,7,1.76,-0.3,1.62,-0.11,0.85,1.09,10,10,8,5,1,3,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
1,8,1,0.7599,0.2916,4,3,3,0.6,0.9,0.51,0.93,-0.04,1.01,10,8,6,1,4,3,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
2,3,1,-0.6206,0.3038,2,2,2,1.76,1.31,1.62,1.69,-1.51,0.71,2,8,2,0,1,2,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1
1,5,2,-0.0645,0.2665,3,1,1,0,1.31,1.62,1.72,-0.04,0.14,8,11,2,1,4,2,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1
1,8,1,1.2935,0.2453,5,2,4,1.76,0.9,1.62,1.32,1.59,-0.2,9,6,4,1,3,2,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1
1,8,1,1.02,0.2571,5,2,2,1.19,0.9,0.1,0.19,-0.04,-0.2,10,8,5,1,2,3,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1
2,8,1,0.8887,0.24,5,3,2,1.76,-0.3,0.94,1.69,0.9,0.52,11,8,4,1,4,3,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1
1,8,1,0.378,0.2388,4,5,7,0.6,1.31,0.1,1.69,0.37,0.63,10,8,6,1,3,4,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1
2,8,1,0.7191,0.2649,4,4,2,1.16,0.5,1.62,1.69,-0.86,0.29,10,10,2,1,2,3,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1
2,3,2,-1.5777,0.2707,1,3,3,1.19,1.31,1.62,1.69,-1.49,0.71,10,10,2,1,2,3,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1
2,3,1,0.454,0.2442,4,5,4,1.16,-0.3,0.1,0.19,-0.59,0.59,10,10,7,1,4,3,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1
1,5,1,0.9423,0.2521,5,2,2,1.76,1.31,1.62,2.08,1.59,1.01,10,8,7,1,1,3,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1
2,8,1,0.6718,0.2559,4,2,2,1.19,0.34,-1.59,-0.76,1.59,0.63,10,11,3,1,2,3,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1
2,8,1,2.1383,0.2431,5,4,4,1.76,0.27,1.62,0.85,-0.92,1.39,10,10,8,1,2,4,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1
2,5,2,-0.0586,0.2593,3,2,2,0.03,0.67,0.1,0.49,1.1,-0.66,8,8,2,1,1,2,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1
1,8,1,-0.4127,0.2715,2,2,2,0,1.31,1.62,0.35,-0.39,-0.88,8,11,3,0,3,4,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1
2,8,1,2.1175,0.2439,5,4,4,1.76,0.9,1.62,2.08,1.34,0.9,10,10,10,1,1,3,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1
2,5,2,1.6901,0.2434,5,3,2,1.76,1.31,1.62,2.08,1.59,1.39,10,10,2,1,2,3,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1
2,8,1,2.1227,0.2413,5,2,5,1.76,1.31,1.62,0.86,1.59,1.39,10,10,7,1,4,4,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1
1,8,1,1.1369,0.2367,5,2,4,0,0.5,1.62,-0.73,0.21,1.01,10,11,6,1,4,3,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1
2,5,1,1.0707,0.2296,5,4,5,1.76,0.04,1.62,1.69,1.26,-0.14,10,10,7,1,2,3,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1
1,8,1,1.6174,0.2164,5,4,5,1.16,-0.36,0.1,0.86,1.59,-0.7,10,10,11,5,2,3,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1
2,8,3,1.4545,0.24,5,2,2,1.16,1.31,1.34,2.08,0.43,1.39,10,10,6,5,1,3,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1
1,5,3,0.8636,0.2491,5,1,2,1.76,1.31,1.62,0.49,-0.39,-0.58,8,10,1,1,4,3,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1
1,8,1,2.2048,0.2493,5,4,4,1.76,0.9,1.62,0.63,1.04,-0.17,10,10,1,0,3,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1
2,5,1,0.9871,0.2488,5,2,2,1.16,-0.3,0.1,1.69,-0.39,1.39,8,6,2,1,3,3,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1
2,5,1,1.9449,0.2501,5,5,4,1.76,-0.13,0.95,1.22,-0.04,1.39,10,8,7,1,4,3,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1
1,5,1,0.3997,0.2302,4,2,2,1.16,1.31,1.62,1.72,0.77,1.01,8,8,4,0,3,4,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
1,8,1,0.2082,0.2511,4,4,4,-1.73,-1.33,-0.17,-1.13,0.65,0.29,6,11,13,1,4,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
2,5,1,0.5135,0.243,4,2,2,0,-0.13,0.63,0.86,0.21,1.01,6,11,2,1,2,3,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1
1,3,1,-1.0509,0.2276,1,4,2,-0.57,-0.3,0.1,0.86,0.21,0.1,10,10,5,1,4,3,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1
1,5,1,-1.0697,0.2623,1,2,2,-1.16,-0.3,0.77,-0.48,0.3,-1.49,6,2,2,1,4,3,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1
1,8,1,1.2922,0.2508,5,3,4,0.6,0.11,0.1,0.03,-0.39,0.1,6,10,5,1,1,3,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1
1,8,1,0.6357,0.3361,4,3,2,0.6,-0.07,1.62,0.29,1.1,-0.2,10,10,4,1,4,3,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1
1,8,1,0.7597,0.2661,4,4,4,-0.53,-2.37,-1.08,-2.11,0.84,1.39,10,6,13,3,1,3,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1
2,5,2,1.2587,0.2558,5,1,1,-0.57,0.5,-1.02,0.49,-0.04,1.39,8,10,2,5,1,4,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1
2,8,1,0.3857,0.2463,4,2,4,0,0.11,-0.56,-1.01,0.21,0.71,10,8,7,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1
2,5,1,-0.7011,0.2511,2,1,1,0,1.31,0.1,0.95,1.04,1.01,6,3,2,3,2,2,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1
2,8,1,1.0375,0.2362,5,5,5,0.6,-0.93,-0.29,-1.03,-0.29,-0.28,8,10,5,1,2,3,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1
1,8,1,1.6067,0.2384,5,4,4,0.6,-2.53,-2.92,-0.74,-0.52,1.39,10,10,6,1,3,3,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1
1,8,1,0.8075,0.2604,5,2,2,1.76,0.27,1.62,1.32,1.59,-0.17,6,10,2,1,4,3,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1
2,8,1,0.6851,0.2816,4,4,7,1.19,-0.7,0.78,0.12,1.26,0.52,8,8,7,5,3,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1
2,8,1,2.1863,0.255,5,7,7,0.6,-0.3,0.1,0.19,-0.04,0.52,8,6,9,3,1,4,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1
2,8,1,0.6858,0.2638,4,2,2,1.16,1.31,0.1,2.08,0.55,1.39,6,6,2,1,4,3,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1
2,8,1,-0.1573,0.2736,3,2,2,0.03,0.9,0.1,1.69,-0.12,1.01,2,2,5,5,4,3,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1
2,8,1,-0.0537,0.2688,3,3,2,1.16,0.27,0.1,1.23,-0.59,-0.15,8,10,4,1,3,4,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
1,8,1,-0.3623,0.291,2,2,3,0,0.9,1.62,1.34,0.21,1.09,10,6,5,1,2,2,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
1,8,1,1.9121,0.2235,5,4,5,0.6,0.9,0.51,0.49,0.98,-0.2,8,6,5,1,2,2,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1
2,8,1,1.5439,0.2279,5,5,3,1.76,0.9,0.1,1.02,0.52,0.71,10,10,5,1,1,3,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1
2,5,2,0.9179,0.2333,5,3,3,0.6,0.27,0.1,0.66,1.59,-0.2,10,10,5,1,1,2,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
2,8,1,1.3201,0.2286,5,3,2,0,-0.3,0.1,0.55,-0.39,0.03,8,10,6,2,3,2,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
1,8,1,2.4129,0.2763,5,4,5,1.76,1.31,1.62,1.71,0.85,1.39,8,10,8,1,2,3,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
1,8,1,0.4562,0.286,4,4,5,1.19,1.31,1.62,1.34,0.45,0.41,8,6,7,1,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
1,8,1,1.2572,0.2238,5,4,3,1.76,0.27,0.49,0.85,0.21,1.01,11,6,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
1,8,1,1.4708,0.2264,5,4,3,0.6,0.5,1.62,1.69,1.59,-0.2,10,10,4,1,4,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
1,8,1,2.351,0.2612,5,5,5,1.76,0.27,1.62,0.17,0.78,0.1,11,8,13,1,2,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
2,8,1,-0.3371,0.2517,2,5,2,-1.73,-2.37,-2.53,-2.46,-0.75,-0.69,11,8,13,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,8,1,-0.9218,0.3267,1,2,2,1.16,-0.3,0.78,-0.29,-0.04,-0.62,2,11,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,8,1,0.9554,0.2752,5,3,2,-0.57,-1.74,-0.61,-0.94,-0.64,0.29,6,8,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2,5,1,-1.4061,0.247,1,2,2,-0.57,-1.33,-1.41,-1.01,1.59,-1.91,11,10,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,3,1,-0.8163,0.2439,2,3,3,-0.57,1.31,0.55,0.14,0.78,-0.62,7,6,5,1,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,8,1,-1.5255,0.3512,1,2,3,-0.53,1.31,-1.41,-1.49,-0.32,-0.26,2,2,6,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,8,1,0.1213,0.2662,3,4,3,1.76,1.31,0.1,0.85,1.34,-0.05,7,11,4,1,4,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
1,5,3,0.2074,0.2612,4,1,1,1.19,-2.13,-0.34,-0.51,-1.56,-1.43,6,11,2,1,2,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
1,8,1,0.1053,0.2397,3,2,2,0.6,1.31,1.62,1.34,1.26,1.39,10,8,4,1,2,4,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
1,5,1,1.0447,0.25,5,4,2,0.6,-0.3,0.9,0.55,-0.19,-1.55,10,10,6,1,1,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1
2,5,2,-1.4085,0.3529,1,2,1,0.6,0.9,-0.29,0.19,1.34,1.01,6,2,2,1,2,4,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1
2,3,1,0.8657,0.2571,5,2,4,0.6,-0.3,1.62,1.69,0.28,-0.09,10,10,5,1,2,3,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1
1,8,1,1.8002,0.2265,5,4,4,1.76,-0.3,1.62,0.19,-0.7,1.01,11,8,8,0,2,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1
2,5,2,-0.7933,0.2265,2,7,2,-1.73,0.34,1.62,1.34,1.59,1.39,11,6,11,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1
1,8,1,1.824,0.2338,5,4,7,1.19,-0.3,0.1,-0.18,0.45,-0.32,10,10,6,1,3,3,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1
2,8,1,0.639,0.3092,4,2,3,1.76,-0.3,1.62,1.33,-0.01,1.39,8,8,3,5,3,2,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1
1,8,1,-1.6044,0.2652,1,3,2,1.76,1.31,0.95,1.34,1.59,-0.2,8,6,2,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1
2,5,3,0.2548,0.2337,4,3,3,1.76,0.9,1.62,1.71,1.34,0.9,10,11,3,1,2,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1
1,5,2,2.2572,0.2544,5,5,4,1.76,0.5,0.94,0.56,1.26,1.01,10,10,9,1,2,3,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1
1,8,1,-0.0471,0.2962,3,2,1,0.03,0.9,0.55,0.47,-1.81,0.29,10,6,4,1,3,2,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1
1,3,1,-0.1204,0.2701,3,3,2,1.19,1.31,0.66,0,-0.04,-0.52,10,8,2,5,4,3,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1
1,5,1,0.7311,0.2925,4,2,2,0.6,1.31,0.1,1.22,1.59,0.33,6,4,1,1,2,4,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1
1,5,1,0.6888,0.2289,4,4,3,0.6,1.31,1.62,0.1,1.34,-0.2,6,6,8,1,2,2,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1
1,8,1,0.284,0.2601,4,4,2,0.6,1.31,1.62,1.69,1.59,0.1,8,8,6,1,2,3,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1
